category,layer,head_idx,mean_effect,median_effect,se,n,p_value,fdr_significant
A,1,14,0.0025417323346856703,0.0019543384662154264,0.0013162654191296102,40,0.09723449486591562,False
A,1,15,6.163948509941219e-06,-4.526534376677175e-06,6.414966532113583e-05,40,0.9523059934635967,False
A,2,0,-0.0008888941970715426,-0.0009603210180030301,0.0013787484873452587,40,0.36820016943056544,False
A,2,1,0.00035222712351729073,6.79430047738026e-05,0.00039738183043087124,40,0.7245544941888511,False
A,2,2,0.001788664132620539,-0.0002987771979222235,0.002233596557244876,40,0.6558992899281293,False
A,2,3,0.0001991313740672391,-0.0015141673824731398,0.0014968919635932427,40,0.6558992899281293,False
A,2,4,0.00028179595860614747,0.0004261473652189667,0.0008535556544888248,40,0.443733318028535,False
A,2,5,-0.0019699202174513764,-0.00048711947016360103,0.0007021494847588878,40,0.019245540157498908,False
A,2,6,-0.0004929421765867764,-0.0004904174365926319,0.00034954446237688415,40,0.07033917775879672,False
A,2,7,0.0014370626822367667,0.00023811737696537372,0.0011125458975102622,40,0.27069234351074556,False
A,2,8,0.0017404898130325864,-0.0004539876225624621,0.000945513337232509,40,0.5272133391008538,False
A,2,9,-6.512113252195965e-05,-0.000736964834623024,0.0011506178428865438,40,0.589975534387122,False
A,2,10,-0.0002368785710906959,-9.698761405081497e-05,0.0003395428264820714,40,0.47620780297620513,False
A,2,11,0.0003253902796904075,-0.00042771677447615874,0.001054210250479853,40,0.8680334030395898,False
A,2,12,0.0005965615534494725,0.0005457001859702228,0.00025620173869116977,40,0.006657873602307518,True
A,2,13,0.01103606461762431,0.008994483317081888,0.0016634934018803194,40,2.0700099412351847e-08,True
A,2,14,0.001390795504357888,0.0018779767906634643,0.0009234421627870279,40,0.1149664051754371,False
A,2,15,0.00041349076451515867,8.634561018553368e-05,0.000972524041587769,40,0.7446043581785489,False
A,3,0,-0.0013080887824185978,-0.0009352275140274344,0.00048214193926390174,40,0.017831046616265667,True
A,3,1,0.0007846970128103919,0.000466649389648661,0.000991303124074424,40,0.5099141109240009,False
A,3,2,-8.273174231737714e-05,-0.000226727665766148,0.0008192282307533266,40,0.8575823361643415,False
A,3,3,0.00021834728649036103,-0.00024884530701036053,0.0007544812773127974,40,0.8890015714441688,False
A,3,4,0.0016799025819332666,0.00026050596930576896,0.0011456966619966737,40,0.21131373006210197,False
A,3,5,0.0008204037639606409,0.0011851018468899692,0.000957659888983448,40,0.20641296513713314,False
A,3,6,-0.0007894865794002119,-0.0004690492723480392,0.0011591246873554136,40,0.5626676823321759,False
A,3,7,0.005527702128874071,0.006031194181597952,0.002626172332294542,40,0.021546060141190537,False
A,3,8,-0.000974162663738881,-0.00031377031340305687,0.0004799913171427578,40,0.0770006142774946,False
A,3,9,0.0009473343961270145,6.225408578735734e-06,0.0007341964339178646,40,0.589975534387122,False
A,3,10,0.0029222611866945476,0.001952789838189741,0.0009777044922634202,40,0.007917965558590367,True
A,3,11,0.014374331499208465,0.007482869246367142,0.00408459623549312,40,0.00758486291852023,True
A,3,12,-0.00030005644502457024,0.001614803446111568,0.0010424579704800647,40,0.7852034492480016,False
A,3,13,0.0003491732930753264,0.0003337690267443938,0.0008284702415541151,40,0.48452077669571736,False
A,3,14,-0.0013906206868532379,-0.0010985098777199149,0.0006107476015381094,40,0.01998793531311094,False
A,3,15,0.0007144789776458616,0.000920018914458905,0.0007174902939587008,40,0.18761708125202858,False
A,4,0,0.0010368599971670401,3.920377973137009e-05,0.0017793007940635945,40,0.8785070700851065,False
A,4,1,-0.0017113672120643343,-0.0016485355215911037,0.0005044472755043002,40,0.0029080943877488608,True
A,4,2,0.0011130840842097707,0.0015806242849017345,0.0013772204991845322,40,0.35409228332900966,False
