category,layer,head_idx,mean_effect,median_effect,se,n,p_value,fdr_significant
C,16,8,-0.00029157336205866565,-0.00023847774840226894,0.00037507173783389553,22,0.3705310821533203,False
C,16,9,0.018700130087966903,0.015841576426114643,0.0041095484255872046,22,0.0003046989440917969,True
C,16,10,-0.003274551129215725,-0.0023743308442425674,0.0011737286035657865,22,0.006649494171142578,True
C,16,11,-0.012304158034591933,-0.0074760875416762015,0.004231402118463457,22,0.01272726058959961,True
C,16,12,0.0011879846142967387,0.00090750812553448,0.00045577328439870053,22,0.014094829559326172,True
C,16,13,0.002024528840140291,0.002291408260226068,0.0008848023072326703,22,0.011472702026367188,True
C,16,14,0.00021881523664265743,0.00014961525852160232,0.00013008824364500003,22,0.2902231216430664,False
C,16,15,0.01124242593149883,0.00799419276069379,0.0034381668159280837,22,0.0025048255920410156,True
C,17,0,0.005678337715996461,0.00350783703847373,0.0013529893021534492,22,0.0005927085876464844,True
C,17,1,-0.0002189186579145474,-0.00013632220869915472,0.00010640343323042144,22,0.11287164688110352,False
C,17,2,0.013108094173008226,0.01259285868922325,0.002432174552343405,22,2.6226043701171875e-05,True
C,17,3,-0.005920580957019416,-0.004587591541773658,0.0018192281865595178,22,0.0019183158874511719,True
C,17,4,0.003331440584153911,0.001833144935985375,0.0015748512580606537,22,0.01272726058959961,True
C,17,5,0.001427461059082668,0.0014568154654905113,0.000608400228578532,22,0.022916316986083984,False
C,17,6,0.17585452587760908,0.16045470460504796,0.018219900754774792,22,9.5367431640625e-07,True
